PoC AB12;
00-80-00-00-a0-00-af-5b - SALA 2.1 (AB12-P2-SALA-AL20);
01/10/2023 - 31/10/2023;
;
Timestamp;people - Número de personas detectadas (#) -  
20-10-2023 23:23:47;0
20-10-2023 23:24:47;0
20-10-2023 23:25:47;0
20-10-2023 23:26:47;0
20-10-2023 23:27:47;0
20-10-2023 23:28:47;0
20-10-2023 23:29:51;0
20-10-2023 23:30:47;0
20-10-2023 23:31:47;0
20-10-2023 23:32:47;0
20-10-2023 23:33:47;0
20-10-2023 23:34:47;0
20-10-2023 23:35:47;0
20-10-2023 23:36:47;0
20-10-2023 23:37:47;0
20-10-2023 23:38:47;0
20-10-2023 23:39:47;0
20-10-2023 23:40:47;0
20-10-2023 23:41:47;0
20-10-2023 23:42:47;0
20-10-2023 23:43:47;0
20-10-2023 23:44:47;0
20-10-2023 23:45:47;0
20-10-2023 23:46:47;0
20-10-2023 23:47:47;0
20-10-2023 23:48:47;0
20-10-2023 23:49:47;0
20-10-2023 23:50:47;0
20-10-2023 23:51:47;0
20-10-2023 23:52:47;0
20-10-2023 23:53:47;0
20-10-2023 23:54:47;0
20-10-2023 23:55:47;0
20-10-2023 23:56:47;0
20-10-2023 23:57:47;0
20-10-2023 23:58:47;0
20-10-2023 23:59:47;0
21-10-2023 00:00:47;0
21-10-2023 00:01:47;0
21-10-2023 00:02:47;0
21-10-2023 00:03:47;0
21-10-2023 00:04:47;0
21-10-2023 00:05:47;0
21-10-2023 00:06:47;0
21-10-2023 00:07:47;0
21-10-2023 00:08:47;0
21-10-2023 00:09:47;0
21-10-2023 00:10:47;0
21-10-2023 00:11:47;0
21-10-2023 00:12:47;0
21-10-2023 00:13:47;0
21-10-2023 00:14:47;0
21-10-2023 00:15:47;0
21-10-2023 00:16:47;0
21-10-2023 00:17:47;0
21-10-2023 00:18:47;0
21-10-2023 00:19:47;0
21-10-2023 00:20:47;0
21-10-2023 00:21:47;0
21-10-2023 00:22:47;0
21-10-2023 00:23:47;0
21-10-2023 00:24:47;0
21-10-2023 00:25:47;0
21-10-2023 00:26:47;0
21-10-2023 00:27:47;0
21-10-2023 00:28:47;0
21-10-2023 00:29:47;0
21-10-2023 00:30:47;0
21-10-2023 00:31:47;0
21-10-2023 00:32:47;0
21-10-2023 00:33:47;0
21-10-2023 00:34:47;0
21-10-2023 00:35:47;0
21-10-2023 00:36:47;0
21-10-2023 00:37:47;0
21-10-2023 00:38:47;0
21-10-2023 00:39:47;0
21-10-2023 00:40:47;0
21-10-2023 00:41:47;0
21-10-2023 00:42:47;0
21-10-2023 00:43:47;0
21-10-2023 00:44:47;0
21-10-2023 00:45:47;0
21-10-2023 00:46:47;0
21-10-2023 00:47:47;0
21-10-2023 00:48:47;0
21-10-2023 00:49:47;0
21-10-2023 00:50:47;0
21-10-2023 00:51:47;0
21-10-2023 00:52:47;0
21-10-2023 00:53:47;0
21-10-2023 00:54:47;0
21-10-2023 00:55:47;0
21-10-2023 00:56:47;0
21-10-2023 00:58:47;0
21-10-2023 00:59:47;0
21-10-2023 01:00:47;0
21-10-2023 01:01:47;0
21-10-2023 01:02:47;0
21-10-2023 01:03:47;0
21-10-2023 01:04:47;0
21-10-2023 01:05:47;0
21-10-2023 01:06:47;0
21-10-2023 01:07:47;0
21-10-2023 01:08:47;0
21-10-2023 01:09:47;0
21-10-2023 01:10:47;0
21-10-2023 01:11:47;0
21-10-2023 01:12:47;0
21-10-2023 01:13:47;0
21-10-2023 01:14:50;0
21-10-2023 01:15:48;0
21-10-2023 01:16:47;0
21-10-2023 01:17:47;0
21-10-2023 01:18:47;0
21-10-2023 01:19:47;0
21-10-2023 01:20:47;0
21-10-2023 01:21:47;0
21-10-2023 01:22:47;0
21-10-2023 01:23:47;0
21-10-2023 01:24:47;0
21-10-2023 01:25:47;0
21-10-2023 01:26:47;0
21-10-2023 01:27:47;0
21-10-2023 01:28:47;0
21-10-2023 01:29:47;0
21-10-2023 01:30:47;0
21-10-2023 01:31:47;0
21-10-2023 01:32:47;0
21-10-2023 01:33:47;0
21-10-2023 01:34:47;0
21-10-2023 01:35:47;0
21-10-2023 01:36:47;0
21-10-2023 01:37:47;0
21-10-2023 01:38:47;0
21-10-2023 01:39:47;0
21-10-2023 01:40:47;0
21-10-2023 01:41:47;0
21-10-2023 01:42:47;0
21-10-2023 01:43:47;0
21-10-2023 01:44:47;0
21-10-2023 01:45:47;0
21-10-2023 01:46:47;0
21-10-2023 01:47:47;0
21-10-2023 01:48:47;0
21-10-2023 01:49:47;0
21-10-2023 01:50:47;0
21-10-2023 01:51:47;0
21-10-2023 01:52:47;0
21-10-2023 01:53:47;0
21-10-2023 01:54:47;0
21-10-2023 01:55:47;0
21-10-2023 01:56:47;0
21-10-2023 01:57:47;0
21-10-2023 01:58:47;0
21-10-2023 01:59:48;0
21-10-2023 02:00:48;0
21-10-2023 02:01:48;0
21-10-2023 02:02:48;0
21-10-2023 02:03:48;0
21-10-2023 02:04:48;0
21-10-2023 02:05:48;0
21-10-2023 02:06:48;0
21-10-2023 02:07:48;0
21-10-2023 02:08:48;0
21-10-2023 02:09:48;0
21-10-2023 02:10:48;0
21-10-2023 02:11:48;0
21-10-2023 02:12:48;0
21-10-2023 02:13:48;0
21-10-2023 02:14:48;0
21-10-2023 02:15:48;0
21-10-2023 02:16:48;0
21-10-2023 02:17:48;0
21-10-2023 02:18:48;0
21-10-2023 02:19:48;0
21-10-2023 02:20:48;0
21-10-2023 02:21:48;0
21-10-2023 02:22:48;0
21-10-2023 02:23:48;0
21-10-2023 02:24:48;0
21-10-2023 02:25:48;0
21-10-2023 02:26:48;0
21-10-2023 02:27:48;0
21-10-2023 02:28:48;0
21-10-2023 02:29:48;0
21-10-2023 02:30:48;0
21-10-2023 02:31:48;0
21-10-2023 02:32:48;0
21-10-2023 02:33:49;0
21-10-2023 02:34:48;0
21-10-2023 02:35:48;0
21-10-2023 02:36:48;0
21-10-2023 02:37:48;0
21-10-2023 02:38:49;0
21-10-2023 02:39:49;0
21-10-2023 02:40:52;0
21-10-2023 02:41:49;0
21-10-2023 02:42:49;0
21-10-2023 02:43:49;0
21-10-2023 02:44:49;0
21-10-2023 02:45:48;0
21-10-2023 02:46:49;0
21-10-2023 02:47:49;0
21-10-2023 02:48:49;0
21-10-2023 02:49:52;0
21-10-2023 02:50:49;0
21-10-2023 02:51:49;0
21-10-2023 02:53:49;0
21-10-2023 02:54:49;0
21-10-2023 02:55:49;0
21-10-2023 02:56:49;0
21-10-2023 02:57:49;0
21-10-2023 02:58:49;0
21-10-2023 02:59:49;0
21-10-2023 03:00:49;0
21-10-2023 03:01:49;0
21-10-2023 03:02:49;0
21-10-2023 03:03:49;0
21-10-2023 03:04:49;0
21-10-2023 03:05:49;0
21-10-2023 03:06:49;0
21-10-2023 03:07:52;0
21-10-2023 03:08:49;0
21-10-2023 03:09:49;0
21-10-2023 03:10:49;0
21-10-2023 03:11:49;0
21-10-2023 03:12:49;0
21-10-2023 03:13:49;0
21-10-2023 03:14:49;0
21-10-2023 03:15:49;0
21-10-2023 03:16:49;0
21-10-2023 03:18:49;0
21-10-2023 03:19:49;0
21-10-2023 03:20:49;0
21-10-2023 03:21:49;0
21-10-2023 03:22:49;0
21-10-2023 03:23:49;0
21-10-2023 03:24:49;0
21-10-2023 03:25:49;0
21-10-2023 03:26:49;0
21-10-2023 03:27:49;0
21-10-2023 03:28:49;0
21-10-2023 03:29:49;0
21-10-2023 03:30:49;0
21-10-2023 03:31:49;0
21-10-2023 03:32:49;0
21-10-2023 03:33:49;0
21-10-2023 03:34:49;0
21-10-2023 03:35:49;0
21-10-2023 03:36:49;0
21-10-2023 03:37:49;0
21-10-2023 03:38:49;0
21-10-2023 03:39:49;0
21-10-2023 03:40:49;0
21-10-2023 03:41:49;0
21-10-2023 03:42:53;0
21-10-2023 03:43:49;0
21-10-2023 03:44:49;0
21-10-2023 03:45:49;0
21-10-2023 03:46:49;0
21-10-2023 03:47:49;0
21-10-2023 03:48:49;0
21-10-2023 03:49:49;0
21-10-2023 03:50:49;0
21-10-2023 03:51:49;0
21-10-2023 03:52:49;0
21-10-2023 03:53:49;0
21-10-2023 03:54:49;0
21-10-2023 03:55:49;0
21-10-2023 03:56:49;0
21-10-2023 03:57:53;0
21-10-2023 03:58:49;0
21-10-2023 03:59:49;0
21-10-2023 04:00:49;0
21-10-2023 04:01:49;0
21-10-2023 04:02:49;0
21-10-2023 04:03:49;0
21-10-2023 04:04:49;0
21-10-2023 04:05:49;0
21-10-2023 04:06:49;0
21-10-2023 04:07:49;0
21-10-2023 04:08:49;0
21-10-2023 04:09:49;0
21-10-2023 04:10:49;0
21-10-2023 04:11:49;0
21-10-2023 04:12:49;0
21-10-2023 04:13:49;0
21-10-2023 04:14:49;0
21-10-2023 04:15:49;0
21-10-2023 04:16:49;0
21-10-2023 04:17:49;0
21-10-2023 04:18:49;0
21-10-2023 04:19:49;0
21-10-2023 04:20:49;0
21-10-2023 04:21:49;0
21-10-2023 04:22:49;0
21-10-2023 04:23:49;0
21-10-2023 04:24:49;0
21-10-2023 04:25:49;0
21-10-2023 04:26:49;0
21-10-2023 04:27:49;0
21-10-2023 04:28:49;0
21-10-2023 04:29:49;0
21-10-2023 04:30:49;0
21-10-2023 04:31:49;0
21-10-2023 04:32:49;0
21-10-2023 04:33:49;0
21-10-2023 04:34:49;0
21-10-2023 04:35:49;0
21-10-2023 04:36:49;0
21-10-2023 04:37:49;0
21-10-2023 04:38:49;0
21-10-2023 04:39:49;0
21-10-2023 04:40:49;0
21-10-2023 04:41:49;0
21-10-2023 04:42:49;0
21-10-2023 04:43:49;0
21-10-2023 04:44:49;0
21-10-2023 04:45:53;0
21-10-2023 04:46:49;0
21-10-2023 04:47:49;0
21-10-2023 04:48:49;0
21-10-2023 04:49:49;0
21-10-2023 04:50:49;0
21-10-2023 04:51:49;0
21-10-2023 04:52:49;0
21-10-2023 04:53:49;0
21-10-2023 04:54:49;0
21-10-2023 04:55:50;0
21-10-2023 04:56:49;0
21-10-2023 04:57:49;0
21-10-2023 04:58:49;0
21-10-2023 05:00:49;0
21-10-2023 05:01:49;0
21-10-2023 05:02:49;0
21-10-2023 05:03:49;0
21-10-2023 05:04:49;0
21-10-2023 05:05:49;0
21-10-2023 05:06:51;0
21-10-2023 05:07:49;0
21-10-2023 05:08:49;0
21-10-2023 05:09:49;0
21-10-2023 05:10:49;0
21-10-2023 05:11:49;0
21-10-2023 05:12:49;0
21-10-2023 05:13:49;0
21-10-2023 05:14:49;0
21-10-2023 05:15:49;0
21-10-2023 05:16:49;0
21-10-2023 05:17:49;0
21-10-2023 05:18:49;0
21-10-2023 05:19:49;0
21-10-2023 05:20:49;0
21-10-2023 05:21:49;0
21-10-2023 05:22:49;0
21-10-2023 05:23:49;0
21-10-2023 05:24:49;0
21-10-2023 05:25:49;0
21-10-2023 05:26:49;0
21-10-2023 05:27:49;0
21-10-2023 05:28:49;0
21-10-2023 05:29:49;0
21-10-2023 05:30:49;0
21-10-2023 05:31:49;0
21-10-2023 05:32:49;0
21-10-2023 05:33:49;0
21-10-2023 05:34:49;0
21-10-2023 05:35:49;0
21-10-2023 05:36:49;0
21-10-2023 05:37:49;0
21-10-2023 05:38:49;0
21-10-2023 05:39:49;0
21-10-2023 05:40:49;0
21-10-2023 05:41:49;0
21-10-2023 05:42:49;0
21-10-2023 05:43:49;0
21-10-2023 05:44:51;0
21-10-2023 05:45:49;0
21-10-2023 05:46:49;0
21-10-2023 05:47:49;0
21-10-2023 05:48:49;0
21-10-2023 05:49:49;0
21-10-2023 05:50:49;0
21-10-2023 05:51:49;0
21-10-2023 05:52:49;0
21-10-2023 05:54:49;0
21-10-2023 05:55:49;0
21-10-2023 05:56:49;0
21-10-2023 05:57:49;0
21-10-2023 05:58:49;0
21-10-2023 05:59:49;0
21-10-2023 06:00:49;0
21-10-2023 06:01:49;0
21-10-2023 06:02:53;0
21-10-2023 06:03:49;0
21-10-2023 06:04:49;0
21-10-2023 06:05:50;0
21-10-2023 06:06:50;0
21-10-2023 06:07:50;0
21-10-2023 06:08:50;0
21-10-2023 06:09:50;0
21-10-2023 06:10:50;0
21-10-2023 06:11:50;0
21-10-2023 06:12:50;0
21-10-2023 06:13:50;0
21-10-2023 06:14:50;0
21-10-2023 06:15:50;0
21-10-2023 06:16:50;0
21-10-2023 06:17:50;0
21-10-2023 06:18:50;0
21-10-2023 06:19:50;0
21-10-2023 06:20:50;0
21-10-2023 06:21:50;0
21-10-2023 06:22:50;0
21-10-2023 06:23:50;0
21-10-2023 06:24:54;0
21-10-2023 06:25:50;0
21-10-2023 06:26:50;0
21-10-2023 06:27:50;0
21-10-2023 06:28:50;0
21-10-2023 06:29:50;0
21-10-2023 06:30:50;0
21-10-2023 06:31:50;0
21-10-2023 06:32:50;0
21-10-2023 06:33:50;0
21-10-2023 06:34:54;0
21-10-2023 06:35:50;0
21-10-2023 06:36:50;0
21-10-2023 06:37:50;0
21-10-2023 06:38:50;0
21-10-2023 06:40:50;0
21-10-2023 06:41:50;0
21-10-2023 06:42:51;0
21-10-2023 06:43:50;0
21-10-2023 06:44:55;0
21-10-2023 06:45:50;0
21-10-2023 06:46:50;0
21-10-2023 06:47:50;0
21-10-2023 06:48:50;0
21-10-2023 06:49:50;0
21-10-2023 06:50:50;0
21-10-2023 06:51:50;0
21-10-2023 06:52:50;0
21-10-2023 06:53:50;0
21-10-2023 06:54:50;0
21-10-2023 06:55:50;0
21-10-2023 06:56:50;0
21-10-2023 06:57:50;0
21-10-2023 06:58:50;0
21-10-2023 06:59:50;0
21-10-2023 07:00:50;0
21-10-2023 07:01:50;0
21-10-2023 07:02:51;0
21-10-2023 07:03:51;0
21-10-2023 07:04:55;0
21-10-2023 07:05:50;0
21-10-2023 07:06:50;0
21-10-2023 07:07:50;0
21-10-2023 07:08:50;0
21-10-2023 07:09:50;0
21-10-2023 07:10:50;0
21-10-2023 07:11:50;0
21-10-2023 07:12:50;0
21-10-2023 07:13:51;0
21-10-2023 07:14:50;0
21-10-2023 07:15:50;0
21-10-2023 07:16:50;0
21-10-2023 07:17:51;0
21-10-2023 07:18:51;0
21-10-2023 07:19:51;0
21-10-2023 07:20:51;0
21-10-2023 07:21:50;0
21-10-2023 07:22:55;0
21-10-2023 07:23:51;0
21-10-2023 07:24:51;0
21-10-2023 07:25:51;0
21-10-2023 07:26:51;0
21-10-2023 07:27:51;0
21-10-2023 07:28:50;0
21-10-2023 07:29:50;0
21-10-2023 07:30:51;0
21-10-2023 07:31:51;0
21-10-2023 07:32:54;0
21-10-2023 07:33:51;0
21-10-2023 07:34:51;0
21-10-2023 07:35:51;0
21-10-2023 07:36:54;0
21-10-2023 07:37:51;0
21-10-2023 07:38:51;0
21-10-2023 07:39:51;0
21-10-2023 07:40:51;0
21-10-2023 07:41:51;0
21-10-2023 07:42:54;0
21-10-2023 07:43:51;0
21-10-2023 07:44:51;0
21-10-2023 07:45:51;0
21-10-2023 07:46:51;0
21-10-2023 07:47:51;0
21-10-2023 07:48:51;0
21-10-2023 07:49:51;0
21-10-2023 07:50:51;0
21-10-2023 07:51:51;0
21-10-2023 07:52:55;0
21-10-2023 07:53:51;0
21-10-2023 07:54:51;0
21-10-2023 07:55:51;0
21-10-2023 07:56:51;0
21-10-2023 07:57:51;0
21-10-2023 07:58:51;0
21-10-2023 07:59:51;0
21-10-2023 08:00:51;0
21-10-2023 08:01:51;0
21-10-2023 08:02:55;0
21-10-2023 08:03:51;0
21-10-2023 08:04:51;0
21-10-2023 08:05:54;0
21-10-2023 08:06:51;0
21-10-2023 08:07:51;0
21-10-2023 08:08:51;0
21-10-2023 08:09:51;0
21-10-2023 08:10:51;0
21-10-2023 08:11:51;0
21-10-2023 08:12:51;0
21-10-2023 08:13:51;0
21-10-2023 08:14:51;0
21-10-2023 08:15:51;0
21-10-2023 08:16:51;0
21-10-2023 08:17:51;0
21-10-2023 08:18:51;0
21-10-2023 08:19:51;0
21-10-2023 08:20:51;0
21-10-2023 08:21:51;0
21-10-2023 08:22:51;0
21-10-2023 08:23:51;0
21-10-2023 08:24:51;0
21-10-2023 08:25:51;0
21-10-2023 08:26:51;0
21-10-2023 08:27:51;0
21-10-2023 08:28:51;0
21-10-2023 08:29:51;0
21-10-2023 08:30:51;0
21-10-2023 08:31:51;0
21-10-2023 08:32:51;0
21-10-2023 08:33:51;0
21-10-2023 08:34:51;0
21-10-2023 08:35:51;0
21-10-2023 08:36:51;0
21-10-2023 08:37:51;0
21-10-2023 08:38:51;0
21-10-2023 08:39:51;0
21-10-2023 08:40:51;0
21-10-2023 08:41:51;0
21-10-2023 08:42:51;0
21-10-2023 08:43:51;0
21-10-2023 08:44:51;0
21-10-2023 08:45:51;0
21-10-2023 08:46:51;0
21-10-2023 08:47:51;0
21-10-2023 08:48:51;0
21-10-2023 08:49:51;0
21-10-2023 08:50:51;0
21-10-2023 08:51:51;0
21-10-2023 08:52:52;0
21-10-2023 08:53:51;0
21-10-2023 08:54:51;0
21-10-2023 08:55:51;0
21-10-2023 08:56:51;0
21-10-2023 08:57:51;0
21-10-2023 08:58:51;0
21-10-2023 08:59:51;0
21-10-2023 09:00:51;0
21-10-2023 09:01:51;0
21-10-2023 09:02:51;0
21-10-2023 09:03:51;0
21-10-2023 09:04:51;0
21-10-2023 09:05:51;0
21-10-2023 09:06:51;0
21-10-2023 09:07:51;0
21-10-2023 09:08:51;0
21-10-2023 09:09:51;0
21-10-2023 09:10:51;0
21-10-2023 09:11:51;0
21-10-2023 09:12:56;0
21-10-2023 09:13:51;0
21-10-2023 09:14:51;0
21-10-2023 09:15:51;0
21-10-2023 09:16:51;0
21-10-2023 09:17:51;0
21-10-2023 09:18:51;0
21-10-2023 09:19:51;0
21-10-2023 09:20:51;0
21-10-2023 09:21:51;0
21-10-2023 09:22:55;0
21-10-2023 09:23:51;0
21-10-2023 09:24:51;0
21-10-2023 09:25:51;0
21-10-2023 09:26:51;0
21-10-2023 09:27:51;0
21-10-2023 09:28:51;0
21-10-2023 09:29:51;0
21-10-2023 09:30:51;0
21-10-2023 09:31:51;0
21-10-2023 09:32:51;0
21-10-2023 09:33:51;0
21-10-2023 09:34:51;0
21-10-2023 09:35:51;0
21-10-2023 09:36:51;0
21-10-2023 09:37:51;0
21-10-2023 09:38:51;0
21-10-2023 09:39:51;0
21-10-2023 09:40:51;0
21-10-2023 09:41:51;0
21-10-2023 09:42:51;0
21-10-2023 09:43:51;0
21-10-2023 09:44:51;0
21-10-2023 09:45:51;0
21-10-2023 09:46:51;0
21-10-2023 09:47:51;0
21-10-2023 09:48:51;0
21-10-2023 09:49:51;0
21-10-2023 09:50:51;0
21-10-2023 09:51:51;0
21-10-2023 09:52:52;0
21-10-2023 09:53:51;0
21-10-2023 09:54:51;0
21-10-2023 09:55:51;0
21-10-2023 09:56:51;0
21-10-2023 09:57:51;0
21-10-2023 09:58:51;0
21-10-2023 09:59:51;0
21-10-2023 10:00:51;0
21-10-2023 10:01:51;0
21-10-2023 10:02:51;0
21-10-2023 10:03:51;0
21-10-2023 10:04:51;0
21-10-2023 10:05:51;0
21-10-2023 10:06:52;0
21-10-2023 10:07:52;0
21-10-2023 10:08:52;0
21-10-2023 10:09:52;0
21-10-2023 10:10:52;0
21-10-2023 10:11:52;0
21-10-2023 10:12:53;0
21-10-2023 10:13:52;0
21-10-2023 10:14:52;0
21-10-2023 10:15:52;0
21-10-2023 10:16:52;0
21-10-2023 10:17:52;0
21-10-2023 10:18:52;0
21-10-2023 10:19:52;0
21-10-2023 10:20:52;0
21-10-2023 10:21:52;0
21-10-2023 10:22:52;0
21-10-2023 10:23:52;0
21-10-2023 10:24:52;0
21-10-2023 10:26:52;0
21-10-2023 10:27:52;0
21-10-2023 10:28:52;0
21-10-2023 10:29:52;0
21-10-2023 10:30:52;0
21-10-2023 10:31:52;0
21-10-2023 10:32:52;0
21-10-2023 10:34:52;0
21-10-2023 10:35:52;0
21-10-2023 10:36:52;0
21-10-2023 10:37:52;0
21-10-2023 10:38:56;0
21-10-2023 10:39:52;0
21-10-2023 10:40:52;0
21-10-2023 10:41:52;0
21-10-2023 10:42:52;0
21-10-2023 10:43:52;0
21-10-2023 10:44:52;0
21-10-2023 10:45:52;0
21-10-2023 10:46:52;0
21-10-2023 10:47:53;0
21-10-2023 10:48:52;0
21-10-2023 10:49:52;0
21-10-2023 10:50:52;0
21-10-2023 10:51:52;0
21-10-2023 10:52:52;0
21-10-2023 10:53:52;0
21-10-2023 10:54:53;0
21-10-2023 10:55:52;0
21-10-2023 10:56:56;0
21-10-2023 10:57:52;0
21-10-2023 10:58:52;0
21-10-2023 10:59:52;0
21-10-2023 11:00:52;0
21-10-2023 11:01:52;0
21-10-2023 11:02:52;0
21-10-2023 11:03:52;0
21-10-2023 11:04:52;0
21-10-2023 11:05:52;0
21-10-2023 11:06:52;0
21-10-2023 11:07:52;0
21-10-2023 11:08:52;0
21-10-2023 11:09:52;0
21-10-2023 11:10:52;0
21-10-2023 11:11:52;0
21-10-2023 11:12:53;0
21-10-2023 11:13:52;0
21-10-2023 11:14:52;0
21-10-2023 11:15:52;0
21-10-2023 11:16:52;0
21-10-2023 11:17:52;0
21-10-2023 11:18:52;0
21-10-2023 11:19:52;0
21-10-2023 11:20:52;0
21-10-2023 11:21:52;0
21-10-2023 11:22:52;0
21-10-2023 11:23:52;0
21-10-2023 11:24:52;0
21-10-2023 11:25:52;0
21-10-2023 11:26:52;0
21-10-2023 11:27:52;0
21-10-2023 11:28:52;0
21-10-2023 11:29:52;0
21-10-2023 11:30:52;0
21-10-2023 11:31:52;0
21-10-2023 11:32:52;0
21-10-2023 11:33:53;0
21-10-2023 11:34:52;0
21-10-2023 11:35:52;0
21-10-2023 11:36:52;0
21-10-2023 11:37:52;0
21-10-2023 11:38:52;0
21-10-2023 11:39:52;0
21-10-2023 11:40:52;0
21-10-2023 11:41:52;0
21-10-2023 11:42:52;0
21-10-2023 11:43:53;0
21-10-2023 11:44:52;0
21-10-2023 11:45:52;0
21-10-2023 11:46:52;0
21-10-2023 11:47:52;0
21-10-2023 11:48:52;0
21-10-2023 11:49:52;0
21-10-2023 11:50:53;0
21-10-2023 11:51:52;0
21-10-2023 11:52:52;0
21-10-2023 11:53:53;0
21-10-2023 11:54:52;0
21-10-2023 11:55:52;0
21-10-2023 11:56:52;0
21-10-2023 11:57:52;0
21-10-2023 11:58:53;0
21-10-2023 11:59:52;0
21-10-2023 12:00:52;0
21-10-2023 12:01:53;0
21-10-2023 12:02:53;0
21-10-2023 12:03:53;0
21-10-2023 12:04:53;0
21-10-2023 12:05:52;0
21-10-2023 12:06:53;0
21-10-2023 12:07:53;0
21-10-2023 12:08:52;0
21-10-2023 12:09:53;0
21-10-2023 12:10:52;0
21-10-2023 12:11:53;0
21-10-2023 12:12:53;0
21-10-2023 12:13:53;0
21-10-2023 12:14:53;0
21-10-2023 12:15:53;0
21-10-2023 12:16:53;0
21-10-2023 12:17:53;0
21-10-2023 12:18:53;0
21-10-2023 12:19:53;0
21-10-2023 12:20:53;0
21-10-2023 12:21:53;0
21-10-2023 12:22:52;0
21-10-2023 12:23:53;0
21-10-2023 12:24:53;0
21-10-2023 12:25:53;0
21-10-2023 12:26:52;0
21-10-2023 12:27:52;0
21-10-2023 12:28:53;0
21-10-2023 12:29:53;0
21-10-2023 12:30:53;0
21-10-2023 12:31:53;0
21-10-2023 12:32:53;0
21-10-2023 12:34:53;0
21-10-2023 12:35:53;0
21-10-2023 12:36:53;0
21-10-2023 12:37:53;0
21-10-2023 12:38:53;0
21-10-2023 12:39:53;0
21-10-2023 12:40:53;0
21-10-2023 12:41:53;0
21-10-2023 12:42:53;0
21-10-2023 12:43:53;0
21-10-2023 12:44:53;0
21-10-2023 12:45:53;0
21-10-2023 12:46:53;0
21-10-2023 12:47:53;0
21-10-2023 12:48:53;0
21-10-2023 12:49:53;0
21-10-2023 12:50:53;0
21-10-2023 12:51:53;0
21-10-2023 12:52:53;0
21-10-2023 12:53:53;0
21-10-2023 12:54:53;0
21-10-2023 12:55:53;0
21-10-2023 12:56:53;0
21-10-2023 12:57:53;0
21-10-2023 12:58:53;0
21-10-2023 13:00:53;0
21-10-2023 13:01:53;0
21-10-2023 13:02:53;0
21-10-2023 13:03:53;0
21-10-2023 13:04:53;0
21-10-2023 13:05:53;0
21-10-2023 13:06:53;0
21-10-2023 13:07:53;0
21-10-2023 13:08:53;0
21-10-2023 13:09:53;0
21-10-2023 13:10:53;0
21-10-2023 13:11:53;0
21-10-2023 13:12:53;0
21-10-2023 13:13:53;0
21-10-2023 13:14:53;0
21-10-2023 13:15:53;0
21-10-2023 13:16:53;0
21-10-2023 13:17:53;0
21-10-2023 13:18:53;0
21-10-2023 13:19:53;0
21-10-2023 13:20:53;0
21-10-2023 13:21:53;0
21-10-2023 13:22:53;0
21-10-2023 13:23:53;0
21-10-2023 13:24:53;0
21-10-2023 13:25:56;0
21-10-2023 13:26:53;0
21-10-2023 13:27:53;0
21-10-2023 13:28:53;0
21-10-2023 13:29:53;0
21-10-2023 13:30:53;0
21-10-2023 13:31:53;0
21-10-2023 13:32:53;0
21-10-2023 13:34:53;0
21-10-2023 13:35:53;0
21-10-2023 13:36:53;0
21-10-2023 13:37:53;0
21-10-2023 13:38:53;0
21-10-2023 13:39:53;0
21-10-2023 13:40:53;0
21-10-2023 13:41:53;0
21-10-2023 13:42:53;0
21-10-2023 13:43:53;0
21-10-2023 13:44:53;0
21-10-2023 13:45:53;0
21-10-2023 13:46:56;0
21-10-2023 13:47:53;0
21-10-2023 13:48:53;0
21-10-2023 13:49:53;0
21-10-2023 13:50:53;0
21-10-2023 13:51:53;0
21-10-2023 13:52:53;0
21-10-2023 13:53:53;0
21-10-2023 13:54:53;0
21-10-2023 13:55:53;0
21-10-2023 13:56:53;0
21-10-2023 13:57:53;0
21-10-2023 13:58:53;0
21-10-2023 13:59:53;0
21-10-2023 14:00:53;0
21-10-2023 14:01:54;0
21-10-2023 14:02:54;0
21-10-2023 14:03:54;0
21-10-2023 14:04:54;0
21-10-2023 14:05:54;0
21-10-2023 14:06:54;0
21-10-2023 14:07:54;0
21-10-2023 14:08:54;0
21-10-2023 14:09:54;0
21-10-2023 14:10:54;0
21-10-2023 14:11:54;0
21-10-2023 14:12:54;0
21-10-2023 14:13:54;0
21-10-2023 14:14:54;0
21-10-2023 14:15:54;0
21-10-2023 14:16:54;0
21-10-2023 14:17:54;0
21-10-2023 14:18:54;0
21-10-2023 14:19:54;0
21-10-2023 14:20:54;0
21-10-2023 14:21:54;0
21-10-2023 14:22:54;0
21-10-2023 14:23:54;0
21-10-2023 14:24:54;0
21-10-2023 14:25:54;0
21-10-2023 14:26:54;0
21-10-2023 14:28:54;0
21-10-2023 14:29:54;0
21-10-2023 14:30:54;0
21-10-2023 14:31:54;0
21-10-2023 14:32:54;0
21-10-2023 14:33:54;0
21-10-2023 14:34:54;0
21-10-2023 14:35:54;0
21-10-2023 14:36:54;0
21-10-2023 14:37:54;0
21-10-2023 14:38:54;0
21-10-2023 14:39:54;0
21-10-2023 14:40:54;0
21-10-2023 14:41:54;0
21-10-2023 14:42:54;0
21-10-2023 14:43:54;0
21-10-2023 14:44:54;0
21-10-2023 14:45:54;0
21-10-2023 14:46:54;0
21-10-2023 14:47:54;0
21-10-2023 14:48:54;0
21-10-2023 14:49:54;0
21-10-2023 14:50:54;0
21-10-2023 14:51:54;0
21-10-2023 14:52:54;0
21-10-2023 14:53:54;0
21-10-2023 14:54:54;0
21-10-2023 14:55:54;0
21-10-2023 14:56:54;0
21-10-2023 14:57:54;0
21-10-2023 14:58:54;0
21-10-2023 14:59:54;0
21-10-2023 15:00:54;0
21-10-2023 15:01:54;0
